,Date (LST),Year,Month,Day,Hour,Value,QC Name
7212,10/27/2016 12:00,2016,10,27,12,59,Valid
7213,10/27/2016 13:00,2016,10,27,13,59,Valid
7214,10/27/2016 14:00,2016,10,27,14,57,Valid
7215,10/27/2016 15:00,2016,10,27,15,39,Valid
7216,10/27/2016 16:00,2016,10,27,16,38,Valid
7217,10/27/2016 17:00,2016,10,27,17,33,Valid
7218,10/27/2016 18:00,2016,10,27,18,31,Valid
7219,10/27/2016 19:00,2016,10,27,19,32,Valid
7220,10/27/2016 20:00,2016,10,27,20,23,Valid
7221,10/27/2016 21:00,2016,10,27,21,17,Valid
7222,10/27/2016 22:00,2016,10,27,22,15,Valid
7223,10/27/2016 23:00,2016,10,27,23,12,Valid
7224,10/28/2016 0:00,2016,10,28,0,17,Valid
7225,10/28/2016 1:00,2016,10,28,1,16,Valid
7226,10/28/2016 2:00,2016,10,28,2,16,Valid
7227,10/28/2016 3:00,2016,10,28,3,13,Valid
7228,10/28/2016 4:00,2016,10,28,4,14,Valid
7229,10/28/2016 5:00,2016,10,28,5,14,Valid
7230,10/28/2016 6:00,2016,10,28,6,9,Valid
7231,10/28/2016 7:00,2016,10,28,7,11,Valid
7232,10/28/2016 8:00,2016,10,28,8,11,Valid
7233,10/28/2016 9:00,2016,10,28,9,10,Valid
7234,10/28/2016 10:00,2016,10,28,10,7,Valid
7235,10/28/2016 11:00,2016,10,28,11,4,Valid
7236,10/28/2016 12:00,2016,10,28,12,5,Valid
7237,10/28/2016 13:00,2016,10,28,13,6,Valid
7238,10/28/2016 14:00,2016,10,28,14,6,Valid
7239,10/28/2016 15:00,2016,10,28,15,3,Valid
7240,10/28/2016 16:00,2016,10,28,16,6,Valid
7241,10/28/2016 17:00,2016,10,28,17,6,Valid
7242,10/28/2016 18:00,2016,10,28,18,8,Valid
7243,10/28/2016 19:00,2016,10,28,19,9,Valid
7244,10/28/2016 20:00,2016,10,28,20,16,Valid
7245,10/28/2016 21:00,2016,10,28,21,17,Valid
7246,10/28/2016 22:00,2016,10,28,22,14,Valid
7247,10/28/2016 23:00,2016,10,28,23,13,Valid
7248,10/29/2016 0:00,2016,10,29,0,15,Valid
7249,10/29/2016 1:00,2016,10,29,1,11,Valid
7250,10/29/2016 2:00,2016,10,29,2,21,Valid
7251,10/29/2016 3:00,2016,10,29,3,27,Valid
7252,10/29/2016 4:00,2016,10,29,4,21,Valid
7253,10/29/2016 5:00,2016,10,29,5,28,Valid
7254,10/29/2016 6:00,2016,10,29,6,31,Valid
7255,10/29/2016 7:00,2016,10,29,7,31,Valid
7256,10/29/2016 8:00,2016,10,29,8,17,Valid
7257,10/29/2016 9:00,2016,10,29,9,17,Valid
7258,10/29/2016 10:00,2016,10,29,10,19,Valid
7259,10/29/2016 11:00,2016,10,29,11,16,Valid
7260,10/29/2016 12:00,2016,10,29,12,21,Valid
7261,10/29/2016 13:00,2016,10,29,13,20,Valid
7262,10/29/2016 14:00,2016,10,29,14,20,Valid
7263,10/29/2016 15:00,2016,10,29,15,24,Valid
7264,10/29/2016 16:00,2016,10,29,16,21,Valid
7265,10/29/2016 17:00,2016,10,29,17,29,Valid
7266,10/29/2016 18:00,2016,10,29,18,38,Valid
7267,10/29/2016 19:00,2016,10,29,19,39,Valid
7268,10/29/2016 20:00,2016,10,29,20,42,Valid
7269,10/29/2016 21:00,2016,10,29,21,41,Valid
7270,10/29/2016 22:00,2016,10,29,22,43,Valid
7271,10/29/2016 23:00,2016,10,29,23,47,Valid
7272,10/30/2016 0:00,2016,10,30,0,43,Valid
7273,10/30/2016 1:00,2016,10,30,1,47,Valid
7274,10/30/2016 2:00,2016,10,30,2,53,Valid
7275,10/30/2016 3:00,2016,10,30,3,77,Valid
7276,10/30/2016 4:00,2016,10,30,4,86,Valid
7277,10/30/2016 5:00,2016,10,30,5,85,Valid
7278,10/30/2016 6:00,2016,10,30,6,83,Valid
7279,10/30/2016 7:00,2016,10,30,7,92,Valid
7280,10/30/2016 8:00,2016,10,30,8,97,Valid
7281,10/30/2016 9:00,2016,10,30,9,104,Valid
7282,10/30/2016 10:00,2016,10,30,10,102,Valid
7283,10/30/2016 11:00,2016,10,30,11,101,Valid
7284,10/30/2016 12:00,2016,10,30,12,108,Valid
7285,10/30/2016 13:00,2016,10,30,13,94,Valid
7286,10/30/2016 14:00,2016,10,30,14,35,Valid
7287,10/30/2016 15:00,2016,10,30,15,7,Valid
7288,10/30/2016 16:00,2016,10,30,16,7,Valid
7289,10/30/2016 17:00,2016,10,30,17,6,Valid
7290,10/30/2016 18:00,2016,10,30,18,5,Valid
7291,10/30/2016 19:00,2016,10,30,19,4,Valid
7292,10/30/2016 20:00,2016,10,30,20,3,Valid
7293,10/30/2016 21:00,2016,10,30,21,2,Valid
7294,10/30/2016 22:00,2016,10,30,22,3,Valid
7295,10/30/2016 23:00,2016,10,30,23,9,Valid
7296,10/31/2016 0:00,2016,10,31,0,7,Valid
7297,10/31/2016 1:00,2016,10,31,1,2,Valid
7298,10/31/2016 2:00,2016,10,31,2,0,Valid
7299,10/31/2016 3:00,2016,10,31,3,2,Valid
7300,10/31/2016 4:00,2016,10,31,4,6,Valid
7301,10/31/2016 5:00,2016,10,31,5,5,Valid
7302,10/31/2016 6:00,2016,10,31,6,6,Valid
7303,10/31/2016 7:00,2016,10,31,7,9,Valid
7304,10/31/2016 8:00,2016,10,31,8,7,Valid
7305,10/31/2016 9:00,2016,10,31,9,4,Valid
7306,10/31/2016 10:00,2016,10,31,10,4,Valid
7307,10/31/2016 11:00,2016,10,31,11,8,Valid
7308,10/31/2016 12:00,2016,10,31,12,7,Valid
7309,10/31/2016 13:00,2016,10,31,13,6,Valid
7310,10/31/2016 14:00,2016,10,31,14,6,Valid
7311,10/31/2016 15:00,2016,10,31,15,12,Valid
7312,10/31/2016 16:00,2016,10,31,16,15,Valid
7313,10/31/2016 17:00,2016,10,31,17,14,Valid
7314,10/31/2016 18:00,2016,10,31,18,16,Valid
7315,10/31/2016 19:00,2016,10,31,19,17,Valid
7316,10/31/2016 20:00,2016,10,31,20,17,Valid
7317,10/31/2016 21:00,2016,10,31,21,19,Valid
7318,10/31/2016 22:00,2016,10,31,22,17,Valid
7319,10/31/2016 23:00,2016,10,31,23,7,Valid
7320,11/1/2016 0:00,2016,11,1,0,8,Valid
7321,11/1/2016 1:00,2016,11,1,1,16,Valid
7322,11/1/2016 2:00,2016,11,1,2,18,Valid
7323,11/1/2016 3:00,2016,11,1,3,16,Valid
7324,11/1/2016 4:00,2016,11,1,4,19,Valid
7325,11/1/2016 5:00,2016,11,1,5,29,Valid
7326,11/1/2016 6:00,2016,11,1,6,29,Valid
7327,11/1/2016 7:00,2016,11,1,7,36,Valid
7328,11/1/2016 8:00,2016,11,1,8,23,Valid
7329,11/1/2016 9:00,2016,11,1,9,26,Valid
7330,11/1/2016 10:00,2016,11,1,10,34,Valid
7331,11/1/2016 11:00,2016,11,1,11,48,Valid
7332,11/1/2016 12:00,2016,11,1,12,59,Valid
7333,11/1/2016 13:00,2016,11,1,13,60,Valid
7334,11/1/2016 14:00,2016,11,1,14,59,Valid
7335,11/1/2016 15:00,2016,11,1,15,64,Valid
7336,11/1/2016 16:00,2016,11,1,16,57,Valid
7337,11/1/2016 17:00,2016,11,1,17,64,Valid
7338,11/1/2016 18:00,2016,11,1,18,61,Valid
7339,11/1/2016 19:00,2016,11,1,19,63,Valid
7340,11/1/2016 20:00,2016,11,1,20,70,Valid
7341,11/1/2016 21:00,2016,11,1,21,75,Valid
7342,11/1/2016 22:00,2016,11,1,22,81,Valid
7343,11/1/2016 23:00,2016,11,1,23,86,Valid
7344,11/2/2016 0:00,2016,11,2,0,91,Valid
7345,11/2/2016 1:00,2016,11,2,1,121,Valid
7346,11/2/2016 2:00,2016,11,2,2,127,Valid
7347,11/2/2016 3:00,2016,11,2,3,125,Valid
7348,11/2/2016 4:00,2016,11,2,4,122,Valid
7349,11/2/2016 5:00,2016,11,2,5,119,Valid
7350,11/2/2016 6:00,2016,11,2,6,102,Valid
7351,11/2/2016 7:00,2016,11,2,7,102,Valid
7352,11/2/2016 8:00,2016,11,2,8,89,Valid
7353,11/2/2016 9:00,2016,11,2,9,77,Valid
7354,11/2/2016 10:00,2016,11,2,10,86,Valid
7355,11/2/2016 11:00,2016,11,2,11,93,Valid
7356,11/2/2016 12:00,2016,11,2,12,120,Valid
7357,11/2/2016 13:00,2016,11,2,13,108,Valid
7358,11/2/2016 14:00,2016,11,2,14,116,Valid
7359,11/2/2016 15:00,2016,11,2,15,113,Valid
7360,11/2/2016 16:00,2016,11,2,16,113,Valid
7361,11/2/2016 17:00,2016,11,2,17,123,Valid
7362,11/2/2016 18:00,2016,11,2,18,138,Valid
7363,11/2/2016 19:00,2016,11,2,19,157,Valid
7364,11/2/2016 20:00,2016,11,2,20,167,Valid
7365,11/2/2016 21:00,2016,11,2,21,170,Valid
7366,11/2/2016 22:00,2016,11,2,22,164,Valid
7367,11/2/2016 23:00,2016,11,2,23,159,Valid
7368,11/3/2016 0:00,2016,11,3,0,153,Valid
7369,11/3/2016 1:00,2016,11,3,1,187,Valid
7370,11/3/2016 2:00,2016,11,3,2,191,Valid
7371,11/3/2016 3:00,2016,11,3,3,184,Valid
7372,11/3/2016 4:00,2016,11,3,4,188,Valid
7373,11/3/2016 5:00,2016,11,3,5,165,Valid
7374,11/3/2016 6:00,2016,11,3,6,132,Valid
7375,11/3/2016 7:00,2016,11,3,7,131,Valid
7376,11/3/2016 8:00,2016,11,3,8,119,Valid
7377,11/3/2016 9:00,2016,11,3,9,123,Valid
7378,11/3/2016 10:00,2016,11,3,10,139,Valid
7379,11/3/2016 11:00,2016,11,3,11,161,Valid
7380,11/3/2016 12:00,2016,11,3,12,177,Valid
7381,11/3/2016 13:00,2016,11,3,13,209,Valid
7382,11/3/2016 14:00,2016,11,3,14,274,Valid
7383,11/3/2016 15:00,2016,11,3,15,230,Valid
7384,11/3/2016 16:00,2016,11,3,16,258,Valid
7385,11/3/2016 17:00,2016,11,3,17,272,Valid
7386,11/3/2016 18:00,2016,11,3,18,275,Valid
7387,11/3/2016 19:00,2016,11,3,19,293,Valid
7388,11/3/2016 20:00,2016,11,3,20,278,Valid
7389,11/3/2016 21:00,2016,11,3,21,289,Valid
7390,11/3/2016 22:00,2016,11,3,22,266,Valid
7391,11/3/2016 23:00,2016,11,3,23,280,Valid
7392,11/4/2016 0:00,2016,11,4,0,260,Valid
7393,11/4/2016 1:00,2016,11,4,1,249,Valid
7394,11/4/2016 2:00,2016,11,4,2,241,Valid
7395,11/4/2016 3:00,2016,11,4,3,240,Valid
7396,11/4/2016 4:00,2016,11,4,4,237,Valid
7397,11/4/2016 5:00,2016,11,4,5,232,Valid
7398,11/4/2016 6:00,2016,11,4,6,220,Valid
7399,11/4/2016 7:00,2016,11,4,7,212,Valid
7400,11/4/2016 8:00,2016,11,4,8,220,Valid
7401,11/4/2016 9:00,2016,11,4,9,254,Valid
7402,11/4/2016 10:00,2016,11,4,10,262,Valid
7403,11/4/2016 11:00,2016,11,4,11,270,Valid
7404,11/4/2016 12:00,2016,11,4,12,296,Valid
7405,11/4/2016 13:00,2016,11,4,13,316,Valid
7406,11/4/2016 14:00,2016,11,4,14,277,Valid
7407,11/4/2016 15:00,2016,11,4,15,240,Valid
7408,11/4/2016 16:00,2016,11,4,16,241,Valid
7409,11/4/2016 17:00,2016,11,4,17,230,Valid
7410,11/4/2016 18:00,2016,11,4,18,216,Valid
7411,11/4/2016 19:00,2016,11,4,19,216,Valid
7412,11/4/2016 20:00,2016,11,4,20,237,Valid
7413,11/4/2016 21:00,2016,11,4,21,255,Valid
7414,11/4/2016 22:00,2016,11,4,22,259,Valid
7415,11/4/2016 23:00,2016,11,4,23,248,Valid
7416,11/5/2016 0:00,2016,11,5,0,227,Valid
7417,11/5/2016 1:00,2016,11,5,1,210,Valid
7418,11/5/2016 2:00,2016,11,5,2,190,Valid
7419,11/5/2016 3:00,2016,11,5,3,166,Valid
7420,11/5/2016 4:00,2016,11,5,4,164,Valid
7421,11/5/2016 5:00,2016,11,5,5,149,Valid
7422,11/5/2016 6:00,2016,11,5,6,134,Valid
7423,11/5/2016 7:00,2016,11,5,7,140,Valid
7424,11/5/2016 8:00,2016,11,5,8,150,Valid
7425,11/5/2016 9:00,2016,11,5,9,207,Valid
7426,11/5/2016 10:00,2016,11,5,10,197,Valid
7427,11/5/2016 11:00,2016,11,5,11,136,Valid
7428,11/5/2016 12:00,2016,11,5,12,187,Valid
7429,11/5/2016 13:00,2016,11,5,13,191,Valid
7430,11/5/2016 14:00,2016,11,5,14,203,Valid
7431,11/5/2016 15:00,2016,11,5,15,209,Valid
7432,11/5/2016 16:00,2016,11,5,16,203,Valid
7433,11/5/2016 17:00,2016,11,5,17,207,Valid
7434,11/5/2016 18:00,2016,11,5,18,213,Valid
7435,11/5/2016 19:00,2016,11,5,19,148,Valid
7436,11/5/2016 20:00,2016,11,5,20,124,Valid
7437,11/5/2016 21:00,2016,11,5,21,127,Valid
7438,11/5/2016 22:00,2016,11,5,22,124,Valid
7439,11/5/2016 23:00,2016,11,5,23,116,Valid
7440,11/6/2016 0:00,2016,11,6,0,120,Valid
7441,11/6/2016 1:00,2016,11,6,1,100,Valid
7442,11/6/2016 2:00,2016,11,6,2,90,Valid
7443,11/6/2016 3:00,2016,11,6,3,71,Valid
7444,11/6/2016 4:00,2016,11,6,4,70,Valid
7445,11/6/2016 5:00,2016,11,6,5,57,Valid
7446,11/6/2016 6:00,2016,11,6,6,52,Valid
7447,11/6/2016 7:00,2016,11,6,7,51,Valid
7448,11/6/2016 8:00,2016,11,6,8,50,Valid
7449,11/6/2016 9:00,2016,11,6,9,48,Valid
7450,11/6/2016 10:00,2016,11,6,10,57,Valid
7451,11/6/2016 11:00,2016,11,6,11,49,Valid
7452,11/6/2016 12:00,2016,11,6,12,44,Valid
7453,11/6/2016 13:00,2016,11,6,13,37,Valid
7454,11/6/2016 14:00,2016,11,6,14,50,Valid
7455,11/6/2016 15:00,2016,11,6,15,48,Valid
7456,11/6/2016 16:00,2016,11,6,16,42,Valid
7457,11/6/2016 17:00,2016,11,6,17,51,Valid
7458,11/6/2016 18:00,2016,11,6,18,71,Valid
7459,11/6/2016 19:00,2016,11,6,19,63,Valid
7460,11/6/2016 20:00,2016,11,6,20,64,Valid
7461,11/6/2016 21:00,2016,11,6,21,81,Valid
7462,11/6/2016 22:00,2016,11,6,22,100,Valid
7463,11/6/2016 23:00,2016,11,6,23,105,Valid
7464,11/7/2016 0:00,2016,11,7,0,88,Valid
7465,11/7/2016 1:00,2016,11,7,1,100,Valid
7466,11/7/2016 2:00,2016,11,7,2,89,Valid
7467,11/7/2016 3:00,2016,11,7,3,80,Valid
7468,11/7/2016 4:00,2016,11,7,4,75,Valid
7469,11/7/2016 5:00,2016,11,7,5,73,Valid
7470,11/7/2016 6:00,2016,11,7,6,79,Valid
7471,11/7/2016 7:00,2016,11,7,7,82,Valid
7472,11/7/2016 8:00,2016,11,7,8,72,Valid
7473,11/7/2016 9:00,2016,11,7,9,43,Valid
7474,11/7/2016 10:00,2016,11,7,10,10,Valid
7475,11/7/2016 11:00,2016,11,7,11,9,Valid
7476,11/7/2016 12:00,2016,11,7,12,7,Valid
7477,11/7/2016 13:00,2016,11,7,13,7,Valid
7478,11/7/2016 14:00,2016,11,7,14,6,Valid
7479,11/7/2016 15:00,2016,11,7,15,6,Valid
7480,11/7/2016 16:00,2016,11,7,16,4,Valid
7481,11/7/2016 17:00,2016,11,7,17,5,Valid
7482,11/7/2016 18:00,2016,11,7,18,13,Valid
7483,11/7/2016 19:00,2016,11,7,19,14,Valid
7484,11/7/2016 20:00,2016,11,7,20,12,Valid
7485,11/7/2016 21:00,2016,11,7,21,13,Valid
7486,11/7/2016 22:00,2016,11,7,22,11,Valid
7487,11/7/2016 23:00,2016,11,7,23,8,Valid
7488,11/8/2016 0:00,2016,11,8,0,12,Valid
7489,11/8/2016 1:00,2016,11,8,1,22,Valid
7490,11/8/2016 2:00,2016,11,8,2,24,Valid
7491,11/8/2016 3:00,2016,11,8,3,20,Valid
7492,11/8/2016 4:00,2016,11,8,4,27,Valid
7493,11/8/2016 5:00,2016,11,8,5,18,Valid
7494,11/8/2016 6:00,2016,11,8,6,18,Valid
7495,11/8/2016 7:00,2016,11,8,7,26,Valid
7496,11/8/2016 8:00,2016,11,8,8,27,Valid
7497,11/8/2016 9:00,2016,11,8,9,22,Valid
7498,11/8/2016 10:00,2016,11,8,10,18,Valid
7499,11/8/2016 11:00,2016,11,8,11,27,Valid
7500,11/8/2016 12:00,2016,11,8,12,36,Valid
7501,11/8/2016 13:00,2016,11,8,13,31,Valid
7502,11/8/2016 14:00,2016,11,8,14,36,Valid
7503,11/8/2016 15:00,2016,11,8,15,43,Valid
7504,11/8/2016 16:00,2016,11,8,16,57,Valid
7505,11/8/2016 17:00,2016,11,8,17,72,Valid
7506,11/8/2016 18:00,2016,11,8,18,64,Valid
7507,11/8/2016 19:00,2016,11,8,19,82,Valid
7508,11/8/2016 20:00,2016,11,8,20,86,Valid
7509,11/8/2016 21:00,2016,11,8,21,102,Valid
7510,11/8/2016 22:00,2016,11,8,22,105,Valid
7511,11/8/2016 23:00,2016,11,8,23,113,Valid
7512,11/9/2016 0:00,2016,11,9,0,112,Valid
7513,11/9/2016 1:00,2016,11,9,1,110,Valid
7514,11/9/2016 2:00,2016,11,9,2,138,Valid
7515,11/9/2016 3:00,2016,11,9,3,167,Valid
7516,11/9/2016 4:00,2016,11,9,4,170,Valid
7517,11/9/2016 5:00,2016,11,9,5,161,Valid
7518,11/9/2016 6:00,2016,11,9,6,168,Valid
7519,11/9/2016 7:00,2016,11,9,7,164,Valid
7520,11/9/2016 8:00,2016,11,9,8,159,Valid
7521,11/9/2016 9:00,2016,11,9,9,169,Valid
7522,11/9/2016 10:00,2016,11,9,10,186,Valid
7523,11/9/2016 11:00,2016,11,9,11,193,Valid
7524,11/9/2016 12:00,2016,11,9,12,194,Valid
7525,11/9/2016 13:00,2016,11,9,13,188,Valid
7526,11/9/2016 14:00,2016,11,9,14,189,Valid
7527,11/9/2016 15:00,2016,11,9,15,198,Valid
7528,11/9/2016 16:00,2016,11,9,16,199,Valid
7529,11/9/2016 17:00,2016,11,9,17,206,Valid
7530,11/9/2016 18:00,2016,11,9,18,212,Valid
7531,11/9/2016 19:00,2016,11,9,19,213,Valid
7532,11/9/2016 20:00,2016,11,9,20,222,Valid
7533,11/9/2016 21:00,2016,11,9,21,229,Valid
7534,11/9/2016 22:00,2016,11,9,22,240,Valid
7535,11/9/2016 23:00,2016,11,9,23,244,Valid
7536,11/10/2016 0:00,2016,11,10,0,245,Valid
7537,11/10/2016 1:00,2016,11,10,1,241,Valid
7538,11/10/2016 2:00,2016,11,10,2,232,Valid
7539,11/10/2016 3:00,2016,11,10,3,158,Valid
7540,11/10/2016 4:00,2016,11,10,4,131,Valid
7541,11/10/2016 5:00,2016,11,10,5,124,Valid
7542,11/10/2016 6:00,2016,11,10,6,126,Valid
7543,11/10/2016 7:00,2016,11,10,7,122,Valid
7544,11/10/2016 8:00,2016,11,10,8,133,Valid
7545,11/10/2016 9:00,2016,11,10,9,132,Valid
7546,11/10/2016 10:00,2016,11,10,10,203,Valid
7547,11/10/2016 11:00,2016,11,10,11,195,Valid
7548,11/10/2016 12:00,2016,11,10,12,174,Valid
7549,11/10/2016 13:00,2016,11,10,13,184,Valid
7550,11/10/2016 14:00,2016,11,10,14,185,Valid
7551,11/10/2016 15:00,2016,11,10,15,145,Valid
7552,11/10/2016 16:00,2016,11,10,16,46,Valid
7553,11/10/2016 17:00,2016,11,10,17,57,Valid
7554,11/10/2016 18:00,2016,11,10,18,186,Valid
7555,11/10/2016 19:00,2016,11,10,19,113,Valid
7556,11/10/2016 20:00,2016,11,10,20,18,Valid
7557,11/10/2016 21:00,2016,11,10,21,11,Valid
7558,11/10/2016 22:00,2016,11,10,22,15,Valid
7559,11/10/2016 23:00,2016,11,10,23,20,Valid
7560,11/11/2016 0:00,2016,11,11,0,19,Valid
7561,11/11/2016 1:00,2016,11,11,1,32,Valid
7562,11/11/2016 2:00,2016,11,11,2,39,Valid
7563,11/11/2016 3:00,2016,11,11,3,38,Valid
7564,11/11/2016 4:00,2016,11,11,4,56,Valid
7565,11/11/2016 5:00,2016,11,11,5,151,Valid
7566,11/11/2016 6:00,2016,11,11,6,154,Valid
7567,11/11/2016 7:00,2016,11,11,7,154,Valid
7568,11/11/2016 8:00,2016,11,11,8,139,Valid
7569,11/11/2016 9:00,2016,11,11,9,132,Valid
7570,11/11/2016 10:00,2016,11,11,10,107,Valid
7571,11/11/2016 11:00,2016,11,11,11,118,Valid
7572,11/11/2016 12:00,2016,11,11,12,114,Valid
7573,11/11/2016 13:00,2016,11,11,13,90,Valid
7574,11/11/2016 14:00,2016,11,11,14,65,Valid
7575,11/11/2016 15:00,2016,11,11,15,59,Valid
7576,11/11/2016 16:00,2016,11,11,16,55,Valid
7577,11/11/2016 17:00,2016,11,11,17,60,Valid
7578,11/11/2016 18:00,2016,11,11,18,61,Valid
7579,11/11/2016 19:00,2016,11,11,19,76,Valid
7580,11/11/2016 20:00,2016,11,11,20,70,Valid
7581,11/11/2016 21:00,2016,11,11,21,65,Valid
7582,11/11/2016 22:00,2016,11,11,22,75,Valid
7583,11/11/2016 23:00,2016,11,11,23,73,Valid
7584,11/12/2016 0:00,2016,11,12,0,78,Valid
7585,11/12/2016 1:00,2016,11,12,1,82,Valid
7586,11/12/2016 2:00,2016,11,12,2,83,Valid
7587,11/12/2016 3:00,2016,11,12,3,74,Valid
7588,11/12/2016 4:00,2016,11,12,4,62,Valid
7589,11/12/2016 5:00,2016,11,12,5,53,Valid
7590,11/12/2016 6:00,2016,11,12,6,51,Valid
7591,11/12/2016 7:00,2016,11,12,7,46,Valid
7592,11/12/2016 8:00,2016,11,12,8,50,Valid
7593,11/12/2016 9:00,2016,11,12,9,52,Valid
7594,11/12/2016 10:00,2016,11,12,10,61,Valid
7595,11/12/2016 11:00,2016,11,12,11,69,Valid
7596,11/12/2016 12:00,2016,11,12,12,81,Valid
7597,11/12/2016 13:00,2016,11,12,13,80,Valid
7598,11/12/2016 14:00,2016,11,12,14,71,Valid
7599,11/12/2016 15:00,2016,11,12,15,84,Valid
7600,11/12/2016 16:00,2016,11,12,16,90,Valid
7601,11/12/2016 17:00,2016,11,12,17,101,Valid
7602,11/12/2016 18:00,2016,11,12,18,113,Valid
7603,11/12/2016 19:00,2016,11,12,19,75,Valid
7604,11/12/2016 20:00,2016,11,12,20,84,Valid
7605,11/12/2016 21:00,2016,11,12,21,53,Valid
7606,11/12/2016 22:00,2016,11,12,22,42,Valid
7607,11/12/2016 23:00,2016,11,12,23,43,Valid
7608,11/13/2016 0:00,2016,11,13,0,46,Valid
7609,11/13/2016 1:00,2016,11,13,1,45,Valid
7610,11/13/2016 2:00,2016,11,13,2,47,Valid
7611,11/13/2016 3:00,2016,11,13,3,48,Valid
7612,11/13/2016 4:00,2016,11,13,4,58,Valid
7613,11/13/2016 5:00,2016,11,13,5,60,Valid
7614,11/13/2016 6:00,2016,11,13,6,61,Valid
7615,11/13/2016 7:00,2016,11,13,7,60,Valid
7616,11/13/2016 8:00,2016,11,13,8,63,Valid
7617,11/13/2016 9:00,2016,11,13,9,74,Valid
7618,11/13/2016 10:00,2016,11,13,10,80,Valid
7619,11/13/2016 11:00,2016,11,13,11,97,Valid
7620,11/13/2016 12:00,2016,11,13,12,99,Valid
7621,11/13/2016 13:00,2016,11,13,13,115,Valid
7622,11/13/2016 14:00,2016,11,13,14,117,Valid
7623,11/13/2016 15:00,2016,11,13,15,132,Valid
7624,11/13/2016 16:00,2016,11,13,16,136,Valid
7625,11/13/2016 17:00,2016,11,13,17,141,Valid
7626,11/13/2016 18:00,2016,11,13,18,156,Valid
7627,11/13/2016 19:00,2016,11,13,19,167,Valid
7628,11/13/2016 20:00,2016,11,13,20,174,Valid
7629,11/13/2016 21:00,2016,11,13,21,190,Valid
7630,11/13/2016 22:00,2016,11,13,22,190,Valid
7631,11/13/2016 23:00,2016,11,13,23,191,Valid
7632,11/14/2016 0:00,2016,11,14,0,169,Valid
7633,11/14/2016 1:00,2016,11,14,1,170,Valid
7634,11/14/2016 2:00,2016,11,14,2,131,Valid
7635,11/14/2016 3:00,2016,11,14,3,132,Valid
7636,11/14/2016 4:00,2016,11,14,4,92,Valid
7637,11/14/2016 5:00,2016,11,14,5,20,Valid
7639,11/14/2016 7:00,2016,11,14,7,12,Valid
7640,11/14/2016 8:00,2016,11,14,8,17,Valid
7641,11/14/2016 9:00,2016,11,14,9,11,Valid
7642,11/14/2016 10:00,2016,11,14,10,8,Valid
7643,11/14/2016 11:00,2016,11,14,11,7,Valid
7644,11/14/2016 12:00,2016,11,14,12,7,Valid
7645,11/14/2016 13:00,2016,11,14,13,9,Valid
7646,11/14/2016 14:00,2016,11,14,14,8,Valid
7647,11/14/2016 15:00,2016,11,14,15,10,Valid
7649,11/14/2016 17:00,2016,11,14,17,8,Valid
7650,11/14/2016 18:00,2016,11,14,18,17,Valid
7651,11/14/2016 19:00,2016,11,14,19,15,Valid
7652,11/14/2016 20:00,2016,11,14,20,16,Valid
7653,11/14/2016 21:00,2016,11,14,21,17,Valid
7654,11/14/2016 22:00,2016,11,14,22,5,Valid
7655,11/14/2016 23:00,2016,11,14,23,13,Valid
7656,11/15/2016 0:00,2016,11,15,0,11,Valid
7657,11/15/2016 1:00,2016,11,15,1,12,Valid
7658,11/15/2016 2:00,2016,11,15,2,18,Valid
7659,11/15/2016 3:00,2016,11,15,3,5,Valid
7660,11/15/2016 4:00,2016,11,15,4,9,Valid
7661,11/15/2016 5:00,2016,11,15,5,13,Valid
7662,11/15/2016 6:00,2016,11,15,6,13,Valid
7663,11/15/2016 7:00,2016,11,15,7,16,Valid
7664,11/15/2016 8:00,2016,11,15,8,24,Valid
7665,11/15/2016 9:00,2016,11,15,9,31,Valid
7666,11/15/2016 10:00,2016,11,15,10,46,Valid
7667,11/15/2016 11:00,2016,11,15,11,26,Valid
7668,11/15/2016 12:00,2016,11,15,12,36,Valid
7669,11/15/2016 13:00,2016,11,15,13,46,Valid
7670,11/15/2016 14:00,2016,11,15,14,41,Valid
7671,11/15/2016 15:00,2016,11,15,15,49,Valid
7672,11/15/2016 16:00,2016,11,15,16,55,Valid
7673,11/15/2016 17:00,2016,11,15,17,67,Valid
7674,11/15/2016 18:00,2016,11,15,18,83,Valid
7675,11/15/2016 19:00,2016,11,15,19,108,Valid
7676,11/15/2016 20:00,2016,11,15,20,124,Valid
7677,11/15/2016 21:00,2016,11,15,21,170,Valid
7678,11/15/2016 22:00,2016,11,15,22,197,Valid
7679,11/15/2016 23:00,2016,11,15,23,183,Valid
7680,11/16/2016 0:00,2016,11,16,0,157,Valid
7681,11/16/2016 1:00,2016,11,16,1,134,Valid
7682,11/16/2016 2:00,2016,11,16,2,110,Valid
7683,11/16/2016 3:00,2016,11,16,3,90,Valid
7684,11/16/2016 4:00,2016,11,16,4,85,Valid
7685,11/16/2016 5:00,2016,11,16,5,79,Valid
7686,11/16/2016 6:00,2016,11,16,6,78,Valid
7687,11/16/2016 7:00,2016,11,16,7,101,Valid
7688,11/16/2016 8:00,2016,11,16,8,75,Valid
7689,11/16/2016 9:00,2016,11,16,9,78,Valid
7690,11/16/2016 10:00,2016,11,16,10,81,Valid
7691,11/16/2016 11:00,2016,11,16,11,83,Valid
7692,11/16/2016 12:00,2016,11,16,12,91,Valid
7693,11/16/2016 13:00,2016,11,16,13,81,Valid
7694,11/16/2016 14:00,2016,11,16,14,76,Valid
